Data,Acompanhamentos,Prato Principal,Guarnição,Salada,Sobremesa,Refresco,Extra,Nota Técnica
2022-04-26,ARROZ E FEIJÃO,Nuggets frito,Quibebe,Couve,Maçã,-,PÃO E CAFÉ,Contém glúten no nuggets frito. Contém lactose no nuggets frito.
2022-04-27,ARROZ E FEIJÃO,Bisteca suína acebolada,Purê misto,Escarola,Cocada,-,PÃO E CAFÉ,Contém glúten no purê misto. Contém lactose no purê misto e na cocada.
2022-04-28,ARROZ E FEIJÃO,Carne louca,Mix de legumes refogado,Almeirão,Doce de leite,-,PÃO E CAFÉ,Não contém glúten. Contém lactose no doce de leite.
2022-04-29,ARROZ E FEIJÃO,Frango no molho,Repolho misto refogado,Almeirão,Banana,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-05-02,ARROZ E FEIJÃO,Linguiça acebolada,Cenoura refogada,Alface,Cocada,-,PÃO E CAFÉ,Não contém glúten. Contém lactose na cocada.
2022-05-03,ARROZ E FEIJÃO,Bife ao molho de pimentão,Abobrinha refogada,Couve,Maçã,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-05-04,ARROZ E FEIJÃO,Isca de frango com cenoura e azeitona preta,Mix de folhas refogadas,Tomate,Laranja,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-05-05,ARROZ E FEIJÃO,Almondega ao sugo,Cenoura com chuchu refogado,Acelga,Melancia,-,PÃO E CAFÉ,Contém glúten e pode conter lactose na almondega.
2022-05-06,ARROZ E FEIJÃO,Paleta suina com legumes,Acelga e cenoura refogadas,Alface,Laranja,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-05-09,ARROZ E FEIJÃO,Paleta suína acebolada,Quibebe,Cenoura ralada,Banana,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-05-10,ARROZ E FEIJÃO,Almôndega assada,Polenta ao sugo,Repolho,Maçã,-,PÃO E CAFÉ,Contém glúten na almôndega assada e na polenta ao sugo. Pode conter lactose na almôndega.
2022-05-11,ARROZ E FEIJÃO,"Carne picada c/ legumes (tomate, abóbora e abobrinha)",Mandioquinha refogada,Almeirão,Maçã,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-05-12,ARROZ E FEIJÃO,Frango Assado,Chuchu refogado,Tomate,Laranja,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-05-13,ARROZ E FEIJÃO,Peixe frito,"Cuscuz de legumes (cenoura, azeitona verde e abobrinha)","Multicor (repolho liso, repolho roxo e alface)",Maçã,-,PÃO E CAFÉ,Contém glúten no peixe frito. Não contém lactose.
2022-05-16,ARROZ E FEIJÃO,Carne em cubos c/ mandioquinha,Couve refogada,Cenoura ralada,Bolinho de chocolate,-,PÃO E CAFÉ,Contém glúten no bolinho. Contém lactose no bolinho.
2022-05-17,ARROZ E FEIJÃO,Bife ao molho de azeitona preta,Acelga refogada,Alface crespa,Maçã,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-05-18,ARROZ E FEIJÃO,Carne moída à primavera (c/ ervilha e azeitonas preta/verde),Polenta cremosa,Almeirão,Doce de leite,-,PÃO E CAFÉ,Contém glúten na polenta e no doce de leite. Contém lactose no doce de leite.
2022-05-19,ARROZ E FEIJÃO,Frango Assado,Virado de legumes (abobrinha e cenoura),Abobrinha ralada,Laranja,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-05-20,ARROZ E FEIJÃO,"Carne moída c/ legumes (chuchu, cenoura e tomate)",Repolho refogado,Acelga,Banana,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-05-23,ARROZ E FEIJÃO,Almôndega ao sugo,Repolho refogado,Pepino,Bolinho de chocolate,-,PÃO E CAFÉ,Contém glúten na almôndega e no bolinho. Contém lactose no bolinho.
2022-05-24,ARROZ E FEIJÃO,Peixe assado,"Cuscuz de legumes (tomate, cenoura e mandioquinha)",Alface,Maçã,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-05-25,ARROZ E FEIJÃO,Isca de frango c/ tomate,Batata refogada,Tomate,Maçã,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-05-26,ARROZ E FEIJÃO,Frango ao molho de azeitona preta e ervilha,Quibebe,Couve,Laranja,-,PÃO E CAFÉ,"Não contém glúten. Não contém lactose. Devido intercorrência com os equipamentos da unidade de produção, alterações sem aviso prévio são passíveis de ocorrer."
2022-05-27,ARROZ E FEIJÃO,Paleta suína ao molho de azeitona preta e batata,-,Repolho bicolor,Melancia,-,PÃO E CAFÉ,"Não contém glúten e lactose. Devido intercorrência com os equipamentos da unidade de produção, alterações sem aviso prévio são passíveis de ocorrer."
2022-05-30,ARROZ E FEIJÃO,"Isca de carne c/ batata, e tomate",-,Alface,Maçã,-,PÃO E CAFÉ,Não contém glúten. Não contem lactose.
2022-05-31,ARROZ E FEIJÃO,Iscas de frango c/ tomate,Repolho refogado,Almeirão,Banana,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-06-01,ARROZ E FEIJÃO,Bife ao molho de palmito e azeitona verde,Batata refogada,Almeirão,Laranja,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-06-02,ARROZ E FEIJÃO,Lagarto assado,Couve refogada,Repolho c/ rúcula,Laranja pera.,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-06-03,ARROZ E FEIJÃO,Paleta suína grelhada c/ tomate e cebola,Repolho bicolor refogados,Mix de folhas (alface e almeirão),Cocada,-,PÃO E CAFÉ,Não contém glúten. Contém lactose na cocada.
2022-06-06,ARROZ E FEIJÃO,Bife ao molho de ervilha c/ azeitona preta,Cenoura cozida,Couve,Laranja,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-06-07,ARROZ E FEIJÃO,Carne moída c/ abóbora seca,-,Almeirão,Maçã,-,PÃO E CAFÉ,Não contém glúten e lactose.
2022-06-08,ARROZ E FEIJÃO,Peixe assado,Purê de batata,Acelga c/ repolho roxo,Melancia,-,PÃO E CAFÉ,Não contém glúten. Contém lactose no purê de batata.
2022-06-09,ARROZ E FEIJÃO,Isca de frango ao molho rosê,Chuchu refogado,Pepino c/ repolho,Maçã,-,PÃO E CAFÉ,Não contém glúten. Contém lactose no molho rosê.
2022-06-10,ARROZ E FEIJÃO,Steak de frango,Couve refogada,Tomate,Banana,-,PÃO E CAFÉ,Contém glúten no steak de frango. Não contém lactose.
2022-06-13,ARROZ E FEIJÃO,Feijoada,Couve refogada,Almeirão,Laranja,-,PÃO E CAFÉ,Não contém glúten. Não contém lactose.
2022-06-14,ARROZ E FEIJÃO,"Iscas de carne c/ batata, pimentão verde e vermelho",Quibebe,Alface crespa,Maçã,-,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2022-06-15,ARROZ E FEIJÃO,Feijoada,Mandioquinha refogada,Alface,Laranja,-,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose. OBS
2022-06-20,ARROZ E FEIJÃO,Almôndega ao molho de tomate,Legumes refogados (abobrinha e chuchu),Agrião,Laranja,-,PÃO E CAFÉ,Contém glúten no pão e na almôndega. Não contém lactose.
2022-06-21,ARROZ E FEIJÃO,Bife ao molho de pimentão e cebola,Acelga refogada,Tomate,Maçã,-,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2022-06-22,ARROZ E FEIJÃO,Strogonoff de frango (c/ palmito),Mandioquinha refogada,Acelga,Banana,-,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no strogonoff.
2022-06-23,ARROZ E FEIJÃO,Carne em cubos c/ legumes (abóbora e couve-flor),-,Alface,Laranja,-,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2022-06-24,ARROZ E FEIJÃO,Carne assada ao molho de madeira,Abobrinha refogada,Pepino,Maçã,-,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2022-06-27,ARROZ E FEIJÃO,Quibe assado,Repolho refogado,Alface lisa,Maçã,-,PÃO E CAFÉ,Contém glúten no pão e no quibe assado. Não contém lactose.
2022-06-28,ARROZ E FEIJÃO,Carne picada c/ legumes (batata e abóbora),-,Tomate,Laranja,-,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2022-06-29,ARROZ E FEIJÃO,Peixe assado,"Cuscuz de legumes (c/ ovo, abobrinha, abóbora e chuchu)",Almeirão,Banana nanica,-,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2022-06-30,ARROZ E FEIJÃO,Iscas de carne c/ tomate e ervilha,"Legumes refogados (chuchu, abobrinha e abóbora)",Alface crespa,Iogurte,-,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no iogurte.
2022-07-01,ARROZ E FEIJÃO,Bife ao molho de azeitona preta,Quibebe,Tomate,Iogurte,-,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no iogurte.
2022-07-04,ARROZ E FEIJÃO,Sobrecoxa assada,Macarronada ao alho e óleo,Repolho bicolor,Laranja,-,PÃO E CAFÉ,Contém glúten no pão e na macarronada. Não contém lactose.
2022-07-07,ARROZ E FEIJÃO,"Carne moída c/ legumes (abóbora, abobrinha, mandioquinha e chuchu)",-,Almeirão,Melancia,-,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2022-07-08,ARROZ E FEIJÃO,Carne Louca,Abobrinha refogada,Salada de pepino,Cocada,-,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na cocada.
2022-07-11,ARROZ E FEIJÃO,Estrogonofe de carne,Repolho refogado,Tomate,Laranja,-,PÃO E CAFÉ,Contém glúten no pão e no estrogonofe de carne. Contém lactose no estrogonofe.
2022-07-12,ARROZ E FEIJÃO,Bife acebolado,Cuscuz,Agrião,Banana nanica,-,PÃO E CAFÉ,Contém glúten no pão. Não contém lactose.
2022-07-13,ARROZ E FEIJÃO,Carne moída com legumes,Espinafre refogado,Agrião,Maçã,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-07-14,ARROZ E FEIJÃO,Bife com cebola e abobrinha,Polenta cremosa,Agrião,Melancia,-,PÃO E CAFÉ,Contém glúten no pão. Pode conter glúten na polenta. Não contém ovos e lactose.
2022-07-18,ARROZ E FEIJÃO,Isca de frango ao molho rosê,Macarronada ao alho e óleo,Agrião,Laranja,-,PÃO E CAFÉ,Contém glúten no pão e no macarrão. Contém glúten e lactose na Isca de frango ao molho rosê.
2022-07-20,ARROZ E FEIJÃO,Paleta suína Grelhada,Quibebe,Mix de folhas (alface e agrião),Melancia,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-07-22,ARROZ E FEIJÃO,Feijoada,Couve refogada,Vinagrete,Laranja,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-07-25,ARROZ E FEIJÃO,Almondegas assada,Quibebe,Acelga,Melancia,-,PÃO E CAFÉ,"Contém glúten no pão, pode conter gluten na almondega. Não contém ovos e lactose."
2022-07-28,ARROZ E FEIJÃO,Isca de carne c/ mandioquinha,Cuscuz de legumes,Mix de folhas,Bolinho de chocolate,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-07-29,ARROZ E FEIJÃO,Bife ao molho de azeitona preta,Cenoura e mandioquinha,Mix de folhas,Bolinho de chocolate,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-01,ARROZ E FEIJÃO,Linguiça assada,Mandioquinha na salsa,Vinagrete,Doce de goiaba,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-02,ARROZ E FEIJÃO,Strogonoff de frango,Macarrão alho e óleo,Repolho bicolor,Melancia,-,PÃO E CAFÉ,Contém glúten no pão e no macarrão. Não contém ovos e contém lactose no strogonoff.
2022-08-03,ARROZ E FEIJÃO,"Isca de carne c/ chuchu, abobrinha e tomate",Macarrão alho e óleo,Alface crespa,Laranja pera,-,PÃO E CAFÉ,Contém glúten no pão e macarrão. Não contém ovos e lactose.
2022-08-04,ARROZ E FEIJÃO,Isca de frango c/ tomate,Repolho refogado,Tomate,Doce de leite,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-05,ARROZ E FEIJÃO,Sobrecoxa ao molho,Berinjela de forno,Escarola,Maçã,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-08,ARROZ E FEIJÃO,Steak assado,Creme de ervilha com espinafre,Mix de escarola e beterraba/Escabeche de berinjela,Doce de leite,-,PÃO E CAFÉ,"Contém glúten no pão, nuggets e no creme. Não contém ovos e contém lactose no creme de ervilha e doce de leite."
2022-08-09,ARROZ E FEIJÃO,Bife de panela com molho de azeitona preta,Cenoura refogada,Mix de alface e rabanete,Maçã,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-10,ARROZ E FEIJÃO,Carne moída c/ legumes (cenoura e vagem),Escarola refogada,Pepino,Melancia,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-11,ARROZ E FEIJÃO,Sobrecoxa ao molho,Polenta ao sugo,Escarola,Maçã,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-12,ARROZ E FEIJÃO,Copa lombo desfiada,Cuscuz de legumes,Mix de agrião com escarola,Maçã,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-15,ARROZ E FEIJÃO,Linguiça de frango ao vinagrete,Abobrinha refogada,Alface crespa com cenoura ralada,Goiabinha,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-16,ARROZ E FEIJÃO,Lagarto ao molho de azeitona,Quibebe,"Mix de alface, repolho roxo e escarola",Banana,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-18,ARROZ E FEIJÃO,Paleta em cubos c/ legumes,-,Mix de acelga com rúcula,Banana,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-19,ARROZ E FEIJÃO,LAGARTO AO MOLHO DE PIMENTÃO,ABOBORA SECA NA SALSA,-,Maçã,-,PÃO E CAFÉ,Contém glúten no pão e no quibe. Não contém ovos e contém lactose no creme de milho.
2022-08-22,ARROZ E FEIJÃO,Quibe frito,Cuscuz de legumes,Almeirão,Maçã,-,PÃO E CAFÉ,"Contém glúten no pão, quibe e cuscuz. Não contém ovos e lactose."
2022-08-23,ARROZ E FEIJÃO,Lagarto ao molho de azeitona,Creme de ervilha,Beterraba cozida,Banana,-,PÃO E CAFÉ,Contém glúten no pão e no creme. Não contém ovos e contém lactose no creme.
2022-08-24,ARROZ E FEIJÃO,Strogonoff de carne,Mandioca refogada,Alface,Goiabinha,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e contém lactose no strogonoff.
2022-08-25,ARROZ E FEIJÃO,Frango ao molho,Abóbora refogada,Mix de acelga com alface,Maçã,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-26,ARROZ E FEIJÃO,"Carne moída c/ abóbora, mandioca e mandioquinha",-,Mix de acelga com pepino,Banana,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-29,ARROZ E FEIJÃO,Almôndega ao sugo,Cuscuz de legumes,Tomate,Maçã,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-30,ARROZ E FEIJÃO,Bife acebolado,Legumes refogados,Almeirão,Banana,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-08-31,ARROZ E FEIJÃO,Isca de carne acebolada,Farofa,Tabule,Goiabinha,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-01,ARROZ E FEIJÃO,Linguiça acebolada,Almeirão refogado,Mix de acelga com nabo,Goiabinha,-,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-02,ARROZ E FEIJÃO,"Frango caipira (vagem, quiabo, azeitona, pimentão e milho)",-,Alface,-,-,PÃO E CAFÉ,"Contém glúten no pão. Não contém ovos e lactose. Devido ao momento de transição, hoje faltará a sobremesa, devido a desabastecimento do item."
2022-09-05,ARROZ E FEIJÃO,"Carne de panela com tomate, cebola e ervilha",-,Salada de acelga,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-06,ARROZ E FEIJÃO,Almôndegas ao sugo,Purê de batata,Chuchu na salsa,Doce de leite,Morango,PÃO E CAFÉ,"Contém glúten no pão e na almôndega. Não contém ovos e contém lactose na almôndega, purê e doce de leite."
2022-09-08,ARROZ E FEIJÃO,Carne moída à jardineira,Ravioli de queijos ao sugo,Alface com cebola,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão e no Ravioli. Contém ovos e leite no Ravioli.
2022-09-09,ARROZ E FEIJÃO,Fricassê de frango,Berinjela refogada,Cenoura ralada com uva passa,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e contém lactose no fricassê.
2022-09-12,ARROZ E FEIJÃO,Carne em cubos cozida,Batata palha,Salada de alface,Melancia,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Alteração no cardápio devido a ocorrência com fornecimento de itens.
2022-09-13,ARROZ E FEIJÃO,Bife acebolado,Couve refogada,Repolho branco,Mexerica,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-14,ARROZ E FEIJÃO,Linguiça toscana assada,Virado de acelga,"Salada coronel (pepino, milho e cebola)",Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Na Unidade FCA será servido salada de beterraba com cebola
2022-09-19,ARROZ E FEIJÃO,"Carne moída com abóbora, batata e azeitona",Repolho refogado,Salada de chicória com beterraba,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-20,ARROZ E FEIJÃO,Bife de copa lombo com pimentão,Chuchu refogado,Mix de folhas (alface e almeirão),Bolo de baunilha,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no bolo. Contém ovos e lactose no bolinho- Na FCA será servido a sobremesa Laranja.
2022-09-21,ARROZ E FEIJÃO,Filé de frango ao molho de espinafre,Batata com alecrim,Repolho com tomate,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão e no filé. Não contém ovos e contém lactose no filé.
2022-09-22,ARROZ E FEIJÃO,Iscas de carne ao molho,Abobrinha refogada,Alface,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-23,ARROZ E FEIJÃO,Frango Assado,Creme de espinafre,Acelga com cenoura,Banana,Laranja,PÃO E CAFÉ,Contém glúten no pão e no creme. Não contém ovos e contém lactose no creme.
2022-09-26,ARROZ E FEIJÃO,Strogonoff de carne,Batata chips,Escarola,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contem lactose e glutén no strogonofe de carne.
2022-09-27,ARROZ E FEIJÃO,"Cubos suíno com milho, tomate e cheiro verde",Berinjela refogada,Mix de repolho roxo e branco,Barra de cereal,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém lactose e gluten na barra de cereal
2022-09-28,ARROZ E FEIJÃO,Peixe assado escabeche (filé de tilápia),Abobrinha com alecrim,Beterraba cozida,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-29,ARROZ E FEIJÃO,Bife a pomodoro,-,"Salada primavera II (almeirão, rúcula, alface e milho)",Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-09-30,ARROZ E FEIJÃO,Sobrecoxa assada,Repolho refogado,Cenoura palito,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-03,ARROZ E FEIJÃO,Salsicha ao sugo,Purê de batata,Almeirão,Goiabada,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-04,ARROZ E FEIJÃO,Frango Assado,Farofa rica,Cenoura ralada com uva passa,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-05,ARROZ E FEIJÃO,Isca de carne com azeitona,Creme de espinafre,Repolho bicolor,Gelatina de morango,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contem lactose no creme de espinafre.
2022-10-06,ARROZ E FEIJÃO,Moqueca de peixe,Pirão,Berinjela,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-07,ARROZ E FEIJÃO,Isca de frango ao sugo,Acelga refogada,Alface com beterraba,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-10,ARROZ E FEIJÃO,Cubos de frango ao molho sugo com ervilha,Creme de espinafre,Escarola,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e no creme de espinafre. Não contém ovos. Contém lactose no creme de espinafre.
2022-10-11,ARROZ E FEIJÃO,Bife bovino ao molho,Berinjela de forno,Chicória com nabo,Banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-13,ARROZ E FEIJÃO,Strogonoff de carne,Batata palha,Acelga,Laranja,Guaraná,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no strogonoff. Não contém ovos.
2022-10-14,ARROZ E FEIJÃO,Sassami de frango acebolado e com cenoura rodela,Repolho refogado,Almeirão,Doce de banana,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-17,ARROZ E FEIJÃO,Steak a parmegiana,Batata saute,Beterraba ralada,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-18,ARROZ E FEIJÃO,Bife com azeitonas,Repolho e acelga refogado,Alface,Banana,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-19,ARROZ E FEIJÃO,Frango assado com ervilha,Farofa rica,Pepino,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-20,ARROZ E FEIJÃO,Cubos de frango ao sugo,Escarola refogada,Cenoura ralada com abacaxi,Curau,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2022-10-21,ARROZ E FEIJÃO,Carne picada com batata e chuchu,Arroz à grega,Couve,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
